f1ch1,f1ch2,f2ch1,f2ch2,f3ch1,f3ch2,f4ch1,f4ch2,Category
7.33663872934646e-05,0.000269662611602084,0.006045662275800691,0.022402858819190054,24,16,66,59,1
7.656022140533357e-05,0.0002915348131847904,0.006400055073357273,0.027023293292052032,20,22,60,51,1
7.196075974159245e-05,0.00035367575701335306,0.006267317620374349,0.033960381178383764,28,16,68,57,1
7.06981146685121e-05,0.0005754702006568091,0.006969378381308253,0.07121212644272931,30,18,78,59,1
7.848949246091753e-05,0.0014600304735316774,0.00980078134376095,0.16514992060531,28,18,79,55,1
0.0005319780365766397,0.0005322839664622122,0.0757622721585325,0.04076834166342801,34,10,65,66,2
0.0006985399735361093,0.0008243816137451164,0.10047979824304544,0.04933449657600089,24,4,74,60,2
0.000810128731992166,0.0008710293319418662,0.130638834307517,0.05488597186457818,26,8,74,60,2
0.0009534147959914513,0.000902245446367492,0.16529399022971356,0.06390930032269804,32,12,84,70,2
0.0012119702011741545,0.0004391558081802607,0.21734522691908834,0.05581058052356232,38,26,87,83,2
0.0014658415274839106,0.000382359136848676,0.2590179902380918,0.05607318346659886,40,30,84,88,2
0.0014975226694611923,0.0003624561122715019,0.2959658227846943,0.06316949516328071,46,42,85,91,2
0.0015157531548372516,0.00036051830474162044,0.2910834925702925,0.06159155116900057,40,44,81,86,2
0.0015228718336543696,0.0003073262906759166,0.27962382129917873,0.05644826191234714,38,42,82,91,2
0.0013652118282273449,0.00030035536511038575,0.2702209912568086,0.0602224351629311,38,44,95,93,2
0.0013570368473579994,0.0002781801962031427,0.2596573524222324,0.05437896662903891,40,50,102,96,2
0.0014008232312499019,0.00026849803865674273,0.2639572565213446,0.05394438769078288,38,48,96,94,2
0.0013762466372989387,0.00027218215917315674,0.27937646855753956,0.056020223780816725,48,48,103,92,2
0.001297541153970761,0.0002501170852544297,0.2666239726698333,0.05252796201383294,44,40,98,89,2
0.0011238765467433127,0.0002472432572709967,0.23150683588421112,0.04919656647227306,40,40,93,85,2
0.001143849326168794,0.00022894322554092776,0.2154749352364889,0.046241488031293826,34,36,94,84,2
0.0009603170810963544,0.00021541516056712215,0.20062819922795294,0.045173527269393214,48,48,93,87,2
0.0009138402232684878,0.00020396669752448804,0.18501300148525188,0.04057981382315689,46,42,89,91,2
0.0010009221225783563,0.0002000778340042406,0.20649870213108273,0.042359256873457964,44,56,87,90,2
0.0010922268939549528,0.00019425553905086395,0.21668366013150822,0.04105128199685734,40,54,91,95,2
0.001039881674794309,0.00018952352379123324,0.20848292615763364,0.03956195836729907,42,56,93,92,2
0.0010942951002666736,0.0001860732209142605,0.217014053812827,0.04020457094486075,44,58,93,92,2
0.0011114807440599885,0.00019669462582833075,0.20607425192362844,0.037963502533999764,40,46,94,90,2
0.0010022501053956138,0.0002053659300230436,0.19499839393638893,0.039145434645566544,38,36,95,91,2
0.0010782454496678297,0.00019211507541563218,0.22218766959227965,0.03917761057668156,44,42,99,99,2
0.0010926987757681628,0.00020706514709426888,0.21918736014808857,0.04228613285947001,36,48,100,98,2
0.0011666073082237393,0.00022212282052276513,0.21558142122404744,0.0460833773875771,42,48,96,102,2
0.0011583557007146439,0.00023820935667561848,0.22058024565150064,0.04969594156081939,44,52,96,98,2
0.0011021723871742209,0.0002449571100792649,0.1972968372967226,0.04915938201488276,34,42,88,88,2
0.001126038684619577,0.0002498545764345052,0.20057036819626786,0.04813263946919706,34,46,95,89,2
0.0012626302121103898,0.0002528458776212141,0.2206698539275804,0.04571986214040636,32,36,98,88,2
0.0012443877514346376,0.0002563931764861844,0.2255102762538665,0.04650639254174099,36,38,90,87,2
0.00119357035747527,0.00025642806847798056,0.21717948150190886,0.04498398893981734,36,36,92,86,2
0.001226352186097591,0.00024110542944798426,0.2176045613239128,0.04453188528808315,30,38,84,85,2
0.0011959102289643602,0.00024424036717421243,0.21467299902826992,0.04348048428091391,28,34,86,87,2
0.001130998397524291,0.00021360060201433288,0.2140941851619367,0.03826868957791937,30,44,90,90,2
0.0011548719078251935,0.00023443802614221714,0.21950791780617304,0.04311416691185044,30,36,88,91,2
0.0011750461790888352,0.0002677374086991336,0.2254760746655911,0.04928264764884499,30,38,91,93,2
0.0011704346528742633,0.0002899729250453843,0.22929006842706204,0.05244046627030953,38,40,92,86,2
0.0014443061145669677,0.000641556157705664,0.21003257021628224,0.06386988596351288,28,20,89,75,2
0.0013679666528237915,0.000629696835565475,0.17309982840110877,0.055882507475793916,22,12,81,69,2
0.0012162301785812945,0.0007420023112728511,0.14167171997969744,0.05106564292811308,18,10,78,59,2
0.0005820530313445248,0.0003785788950806819,0.08248282156625186,0.0315442808398991,22,14,75,68,2
0.0007705683380639525,0.00040571205966638394,0.127400434291932,0.039846384216953516,32,14,76,71,2
0.0009446181464084406,0.00041748851155109135,0.16229111554127418,0.04519217061238544,30,20,82,75,2
0.0011124674097825582,0.00025809224448832755,0.2033679952877368,0.04801024533153499,38,38,86,87,2
0.001342719799762437,0.0002559519438799355,0.23546043022524296,0.05168091585210784,36,42,86,91,2
0.0014422760761729561,0.0002454388432597688,0.23993590913820864,0.051896633380475454,32,46,86,89,2
0.00014462564954886528,0.0031842494200953636,0.01750357001196082,0.4356974542549875,24,28,72,61,3
0.00015823894473234454,0.0035967672180696776,0.019427751563198384,0.47897049655417945,28,28,74,60,3
0.0001545260698612529,0.003933088267274286,0.021411455700411322,0.5264924753191853,31,30,74,62,3
0.00014592544089360785,0.003963818796435387,0.021373264420541757,0.532032501219373,36,24,71,56,3
0.00016183730404001836,0.003809640484971151,0.02244592282735978,0.5040589753067185,35,24,70,63,3
0.00015790814426818966,0.0036808547378629902,0.021711012514767366,0.5177977351254124,32,26,68,61,3
0.0001492270083240542,0.0039365410220131205,0.019526297177791398,0.5210818706701984,33,20,73,63,3
0.00014883835447576494,0.0040377515716567116,0.021262863292411,0.5412406172501271,34,26,76,65,3
0.00014406324477452727,0.004266768852644797,0.020246777168358834,0.5590611311198312,33,28,80,60,3
0.00014078261701421099,0.0040456328907737624,0.019778575160907814,0.5360052047533155,30,26,85,59,3
0.00013411084408983107,0.0040433243118,0.02039744019776717,0.5425220753566533,31,30,88,60,3
0.00013762287089329742,0.00468183338119116,0.02179148044959453,0.5922578125424051,30,22,90,54,3
0.00015399044598741777,0.004348378635266144,0.02255080313626676,0.6229676948739528,29,28,86,53,3
0.00013734899649401214,0.004512637448513745,0.022564621752206696,0.6530499760012546,34,28,81,56,3
0.00014513773087365797,0.00400163098800961,0.023121884608834742,0.5804244610209193,36,28,83,56,3
0.00014470586048979424,0.0038762341774703554,0.02240300224917709,0.5256040458225067,44,28,83,57,3
0.00015866219653203826,0.0035212601373588825,0.0233655154030685,0.5016116211809938,38,32,89,58,3
0.00014561737212871875,0.0035168180153832634,0.025039782556201817,0.5019661301662405,44,30,89,65,3
0.00015834098106868897,0.0035707337685391125,0.024761605856804723,0.5003877304901546,37,28,87,57,3
0.00016054026448275062,0.0033014659024220797,0.02474760289678772,0.5016193686177144,32,30,83,62,3
0.00017268185042757428,0.0031712489786331504,0.025471961529120447,0.4546890397684957,36,22,86,61,3
0.00017057091144362252,0.0032773738243793045,0.024852939608093295,0.42554092616361444,30,24,82,58,3
0.00017656690140513634,0.003434916918132443,0.026617284891171326,0.46161559790802725,40,30,84,56,3
0.000175876004284598,0.0035517869044754007,0.02778372753025659,0.4595135974481145,38,32,83,55,3
0.00016808239513023827,0.003494357724463397,0.027246753569577304,0.48084875646002423,43,32,76,56,3
0.00018421616646148662,0.0032407674755732703,0.02809214249313122,0.4515005509232224,36,30,83,56,3
0.0001824200421717553,0.0032561946608537485,0.027805817301854607,0.42014018629666416,34,24,77,54,3
0.00017684887596372087,0.0031105542913452146,0.025621551267180707,0.3966295289936118,30,28,77,62,3
0.0001727292946572918,0.0028669959666083097,0.02469858772400022,0.36398919172516286,27,26,72,63,3
0.0001675361381364774,0.0024056225862086594,0.023689961760750645,0.32504333104428607,30,26,75,65,3
0.00015754553596357797,0.0024129119054888833,0.022426086141177692,0.34918243297187823,32,30,76,66,3
0.00015836198106995264,0.0024646744553587724,0.021640622214082004,0.3413675141275289,36,26,77,62,3
0.00012917681615776325,0.003058968837856642,0.0205279933660849,0.38199292185841344,43,28,78,61,3
0.00013344152024743485,0.003085955791702094,0.02047069983835951,0.39849905320501094,32,28,80,58,3
0.00013261267914771313,0.0030902116721846858,0.02075117531203417,0.3813741890399726,32,26,79,60,3
0.00015517096245802996,0.0028320329852008375,0.021375971557580357,0.3574559310774144,30,30,79,64,3
0.0001447101023027767,0.002585152723301577,0.020753055523755993,0.34058805286493044,34,28,82,66,3
0.0001347560053810863,0.0026755324768747606,0.02184123953427053,0.3563044536052125,36,32,78,59,3
0.0001485606852132424,0.0026867646281983504,0.022309718832833277,0.35902004856423686,38,26,81,59,3
0.0011124600010110255,0.002502667800005273,0.06662913127507887,0.3429977678759164,4,20,64,68,3
0.0011939619748568963,0.0020619194555821464,0.06817579998323767,0.2740932086738838,4,28,59,71,3
0.001181238483435272,0.0016877862059862993,0.06594956795522905,0.23383487657915056,4,26,54,73,3
0.00014051118601201591,0.0011722832534589783,0.017386442970236008,0.1894638274226068,26,42,76,77,3
0.00013707083951140875,0.0014132302105125368,0.018288077474406726,0.22916911342882743,35,30,84,75,3
0.0001495344974964166,0.0019242869834309147,0.020155489394944742,0.29483724665349237,34,26,86,69,3
0.0001634024955567053,0.0019008469986667126,0.02119152527681889,0.2873328763638749,35,30,83,70,3
0.00016391264341311936,0.0022368032089684345,0.021099193523939474,0.31562143585848706,32,32,81,64,3
0.000172603900935631,0.002632392916875285,0.02146873695067291,0.31760809507473053,25,28,76,63,3
8.396030245456926e-05,0.0002150165992578252,0.007955044502140709,0.02069875705592724,24,18,68,52,4
8.372312946519563e-05,0.00019520304558508057,0.008360115464880018,0.019238286253709058,28,20,64,58,4
8.615553727418826e-05,0.0001865911524232243,0.008476669618347444,0.01974090301838014,24,24,68,56,4
8.130498553055848e-05,0.00020877041981901952,0.008255150484389698,0.021613273971021744,22,20,69,60,4
8.323996034918878e-05,0.00021742242933892516,0.008370985673045537,0.021151811018558855,20,18,70,56,4
8.204809972147297e-05,0.0002615033111105912,0.007981355335939397,0.021360540893425692,24,14,76,50,4
8.344586926141838e-05,0.00023014642955647457,0.007454219982672221,0.019350273668983314,20,16,75,55,4
8.067936233301608e-05,0.00020862279445125518,0.007673484091870516,0.01743222357257879,18,22,76,61,4
8.186547122735763e-05,0.0002057380587443687,0.007706274881859855,0.018758871264529662,24,20,72,55,4
8.155864770302288e-05,0.00020892762064168776,0.00808349058353445,0.018562049936001433,24,22,72,58,4
7.870514142524452e-05,0.0001886962129440824,0.007849381341937443,0.018774552137214084,26,26,66,61,4
7.498771340807425e-05,0.00016618548382558423,0.007626616607119251,0.01720301618161182,24,24,68,59,4
7.299125418768268e-05,0.00017894884484928846,0.007312377547613649,0.016747053184876383,26,18,72,60,4
7.5530897942179e-05,0.00016485457587309374,0.007425419155936701,0.015293216878610403,20,18,70,57,4
7.32815559348351e-05,0.00016765734717503304,0.0074507607936343785,0.014703534928425065,22,20,74,59,4
7.456378255752044e-05,0.00018396903291227805,0.007640029467062839,0.015996731797231024,24,14,75,63,4
7.199250798952712e-05,0.00015899006846930162,0.007914008960083572,0.015326821595463273,20,16,68,71,4
7.87960106104911e-05,0.000173381976847608,0.007981098392560417,0.016792449640620672,22,16,68,65,4
7.731306937939494e-05,0.0001759602997326448,0.008106217582829364,0.016471894802847022,24,18,71,61,4
7.737178481623589e-05,0.00016616631096051817,0.008076352569036264,0.016940137775991092,26,16,76,58,4
7.677292227346686e-05,0.00017085036319919214,0.007974442973712857,0.015796477540604995,30,20,79,56,4
7.248090488458325e-05,0.0001377971898602507,0.007754835413881484,0.014349898296425035,32,16,80,60,4
7.169737013411398e-05,0.0001413010530603327,0.007723216582966075,0.014752036914479714,28,20,79,65,4
7.254494549521182e-05,0.00012970435238742603,0.007814663726350132,0.013053357040065045,26,22,78,70,4
7.257331717270439e-05,0.00011251421629499067,0.008073566004261236,0.012505195702452012,26,28,74,73,4
6.840172256105858e-05,0.00013611246580732655,0.007749141703083393,0.014479462926116272,28,24,76,70,4
7.121573958437737e-05,0.0001262342601597332,0.007998826087041087,0.013667160451572196,32,18,74,75,4
0.00015443862766551967,0.0002464986994425726,0.011390029951164424,0.01922769772549089,18,20,56,63,4
0.0004284914732896177,0.002395318897477058,0.024859220105028904,0.138793256163279,5,5,52,54,4
0.00043671481388950044,0.0025472837739450786,0.024755810129696767,0.14055011197195208,6,4,51,62,4
0.0003962890131451384,0.002471229387764387,0.02186451794115102,0.1357689634873777,8,4,51,52,4
0.00035876575215764957,0.0023327668235770464,0.020282709297924528,0.13187342077622122,4,4,55,52,4
5.7055997987771126e-05,0.0001860316543569048,0.0067152044637809934,0.025830905639106973,30,40,80,72,4
5.873888046114004e-05,0.00020219319049093868,0.006225655350740569,0.02539329432513869,32,34,74,73,4
5.769585922667337e-05,0.0001888986060658091,0.005831034455440035,0.022676108290894826,30,28,70,73,4
5.860418324876883e-05,0.00015105035286659262,0.0057940980906206595,0.02225203728483228,33,26,64,69,4
5.787043613132687e-05,0.0001401364750189428,0.0056512961264038675,0.019913752318521445,24,24,68,72,4
5.985558161642481e-05,0.00012740654673790535,0.005576592190690809,0.018569886508498758,31,30,72,78,4
6.189482349463232e-05,0.00011687981471189412,0.005788714538208412,0.018203381622364165,26,38,73,74,4
6.219050550968653e-05,0.00012967984608971148,0.0059555671370444905,0.017046798542681797,31,30,72,72,4
6.147270616924787e-05,0.0001378110715359355,0.00575949414866156,0.01756221380370885,26,26,72,73,4
6.277197713816996e-05,0.00014474685099943806,0.005841135706503474,0.017045123624313766,31,24,70,63,4
6.411554607449462e-05,0.0001502406216389101,0.005473326238139039,0.017401554950167514,28,22,70,57,4
6.254941969652406e-05,0.0001361149636492268,0.005628338220908654,0.01607296177480678,29,24,74,66,4
6.0724933584372315e-05,0.00010624269257843602,0.005412050448082689,0.01318044308243458,26,22,76,78,4
6.186567053031043e-05,0.00014178357928388216,0.005428813223431034,0.019019353987662604,27,28,72,74,4
6.377263575414362e-05,0.00013908728145837506,0.00552735108480014,0.017533824603290282,24,20,73,77,4
6.344538597750655e-05,0.00014258141286255002,0.005095644362879174,0.01835371244249232,35,20,76,76,4
0.00024627641496589696,0.0009217752639844254,0.03664759396809999,0.12370258686736828,24,30,76,79,0
0.0002458993800677319,0.0010434681414003815,0.034176115770602505,0.1367208815481264,24,24,71,78,0
0.00026661874521840737,0.0009875125651966526,0.038335909348217095,0.13409064369156246,24,24,64,79,0
0.00027361152206605114,0.0010524746171565078,0.0382341825525749,0.14642708262511708,26,22,68,82,0
0.0002429646398478823,0.0009960246891743663,0.03509254965269286,0.13907659411279433,26,26,72,75,0
0.00028072866964367195,0.0009177798427453363,0.03663340494135019,0.13886026751134964,26,32,68,72,0
0.00025331971977756324,0.00092479738049847,0.03230539501654423,0.13563108968832693,28,32,72,73,0
0.0002583980441791827,0.0009745734420985705,0.03475081485747151,0.14177520284951567,32,32,71,79,0
0.0002698132431991164,0.001070951958992132,0.035490874187817746,0.17336575490974787,30,42,75,79,0
0.00022123433331813883,0.0025508376637891237,0.028969635875755104,0.21724746624370606,26,8,75,74,0
0.00021126937008171927,0.0024975937992489576,0.02455515534024134,0.19351470386306915,26,8,66,75,0
0.00015162086223750404,0.0023502983772267553,0.01585269203428832,0.16119861718211476,20,6,70,59,0
8.361335226442535e-05,0.0003977941314758542,0.009831180313564246,0.040781550675426465,27,12,77,68,0
0.00010175745488223904,0.0005113188705582629,0.01245601345470084,0.0659801815485757,36,24,77,69,0
0.00015772099398473716,0.0007115092040931013,0.018552303337229036,0.0995355502297172,30,26,69,67,0
0.00021535254118722696,0.0009597064275000706,0.029524069818228398,0.13352449050518253,28,30,70,65,0
0.00024649556072254967,0.0011129184558879663,0.034825722758111084,0.16285931692886996,30,32,71,69,0
0.00027138056425470984,0.0011253351080092308,0.038961705545122634,0.16914228579628127,36,38,64,66,0
0.0002923457641046336,0.0012137943621815797,0.04027694619623752,0.16578112480937024,30,34,68,70,0
0.0002638797927871172,0.001033395458179117,0.03762822600418247,0.16222276865557095,28,34,73,69,0
0.0002767738219447528,0.0009859481658903793,0.03742428279734076,0.15457757005304534,30,36,69,75,0
0.0002964940690783075,0.0011268447231233064,0.04309045570324157,0.16260144497287712,32,26,79,73,0
0.0002964830302846401,0.0011463477908777906,0.04250121669290862,0.18077212017953,30,30,80,71,0
0.00034439062628555795,0.001194144468397651,0.0457048274375003,0.17367848441143807,26,28,77,67,0
0.0003536526628377135,0.0012351151570463258,0.04764728999527726,0.1758473097000237,28,30,74,68,0
0.0003537829125058624,0.0012250421638948308,0.04334409491374174,0.1770296449805709,26,26,72,66,0
0.00037077781624594614,0.0011563438511455225,0.04812844958039838,0.1679047573807558,28,36,71,68,0
0.000345005570075853,0.0012114262033166572,0.04594982541135048,0.17446935079635204,30,34,77,66,0
0.0003257289074338868,0.0010879173551278825,0.048082886966682954,0.1591942968913631,32,32,73,67,0
0.0003364448113174002,0.0010686339283225619,0.04657318543194769,0.1445266688028576,32,30,79,72,0
0.0003337114266270809,0.0009963967046811623,0.04754560326359118,0.1381447193876155,36,30,79,76,0
0.00029087577731912314,0.0010636258468877835,0.04453135952919987,0.14154090563742214,30,32,82,69,0
0.00030292233445199497,0.0010130980604174974,0.04473016202182098,0.1414098495884779,36,32,77,72,0
0.00029549382899454827,0.0011307118263323467,0.045510665418425716,0.1573364360557501,32,24,74,68,0
0.0002773444997261296,0.0011647548907641784,0.04140271431327027,0.15502606471346933,32,28,70,71,0
0.0003173013191290795,0.0011397257717415102,0.043871969335616434,0.15173961418471182,30,28,73,68,0
0.0003223053929326518,0.0012586715561678798,0.0432665342507574,0.16160342169367578,26,28,76,64,0
0.0003371040469544558,0.0012248139934044008,0.04368705270885772,0.16583722755885114,22,24,73,63,0
0.0003212538275122884,0.0010622069818803195,0.04266807592489799,0.1610353336854655,24,26,74,67,0
0.00034313265111767595,0.0009301496343255139,0.04160377541290097,0.1522292033118467,24,30,66,80,0
0.0003069394316298963,0.0008881678486492747,0.040203137493299325,0.13688582785661965,34,20,69,82,0
0.00025081949773182955,0.0007881322097167151,0.03531871598637602,0.12388420880041218,32,24,66,81,0
0.0003235928127518427,0.0008246267376298194,0.04141341468389739,0.12204359170845468,30,24,67,84,0
0.00034091505643908595,0.0009186323962675373,0.042348771711132605,0.13514443352895614,22,28,62,77,0
0.0003180027718480206,0.0010063799304925209,0.04523717180989386,0.14337913949296058,26,26,69,79,0
0.0003524139537054487,0.0011431206978341497,0.05134507641029683,0.14391547213588066,26,24,66,77,0
0.0002906400940155703,0.001224882123484715,0.04594249925238046,0.15666009515057439,28,30,74,74,0
0.0003024880756315568,0.001095398885147542,0.049404229690646013,0.14709155791617828,28,28,74,77,0
0.00029045266745420726,0.0010125887855811375,0.04350789604800053,0.1364634389622643,26,30,78,71,0
